dim_0,air_temperature,barometric_pressure,driver_timestamp,eastward_wind_velocity,longwave_irradiance,northward_wind_velocity,pkt_format_id,pkt_version,port_timestamp,precipitation,preferred_timestamp,quality_flag,relative_humidity,sea_surface_conductivity,sea_surface_temperature,shortwave_irradiance,stream_name
167,7.944,996.95,3722783779.12,10.03,352.3,-5.29,JSON_Data,1,3703373295.24,7.58,port_timestamp,ok,96.0,3.4824,7.444,2.9,metbk_a_dcl_instrument
168,7.944,997.43,3722783779.12,8.97,353.2,-4.75,JSON_Data,1,3703373359.69,7.56,port_timestamp,ok,96.0,3.4825,7.444,3.0,metbk_a_dcl_instrument
169,7.944,996.67,3722783779.12,9.01,353.5,-5.22,JSON_Data,1,3703373425.8,7.58,port_timestamp,ok,96.073,3.4824,7.445,3.2,metbk_a_dcl_instrument
170,7.959,996.67,3722783779.12,10.58,354.2,-4.89,JSON_Data,1,3703373491.46,7.67,port_timestamp,ok,96.044,3.4824,7.445,3.3,metbk_a_dcl_instrument
171,7.959,996.95,3722783779.12,10.1,354.2,-5.47,JSON_Data,1,3703373555.77,7.54,port_timestamp,ok,96.022,3.4825,7.445,3.0,metbk_a_dcl_instrument
172,7.959,996.74,3722783779.12,10.28,354.6,-6.11,JSON_Data,1,3703373590.07,7.57,port_timestamp,ok,96.066,3.4825,7.447,3.1,metbk_a_dcl_instrument
173,7.967,996.81,3722783779.12,10.92,354.1,-5.54,JSON_Data,1,3703373650.34,7.6,port_timestamp,ok,95.934,3.4825,7.447,3.1,metbk_a_dcl_instrument
174,7.967,996.88,3722783779.12,10.28,353.9,-5.55,JSON_Data,1,3703373714.57,7.64,port_timestamp,ok,95.956,3.4825,7.446,3.1,metbk_a_dcl_instrument
175,7.974,996.47,3722783779.12,10.62,353.9,-5.76,JSON_Data,1,3703373779.35,7.56,port_timestamp,ok,95.971,3.4825,7.446,3.1,metbk_a_dcl_instrument
176,7.967,996.74,3722783779.13,10.8,353.9,-3.09,JSON_Data,1,3703373843.6,7.57,port_timestamp,ok,96.015,3.4826,7.447,3.0,metbk_a_dcl_instrument
177,7.951,996.74,3722783779.13,10.1,351.8,-5.91,JSON_Data,1,3703373908.7,7.59,port_timestamp,ok,95.942,3.4826,7.446,3.2,metbk_a_dcl_instrument
178,7.951,997.36,3722783779.13,9.95,349.4,-5.09,JSON_Data,1,3703373973.45,7.57,port_timestamp,ok,96.037,3.4826,7.448,3.3,metbk_a_dcl_instrument
179,7.944,997.09,3722783779.13,9.9,349.8,-5.19,JSON_Data,1,3703374037.68,7.62,port_timestamp,ok,95.971,3.4826,7.148,3.2,metbk_a_dcl_instrument
180,7.951,996.74,3722783779.13,10.58,346.4,-4.69,JSON_Data,1,3703374070.06,7.62,port_timestamp,ok,95.986,3.4826,7.451,3.2,metbk_a_dcl_instrument
181,7.967,996.81,3722783779.13,9.97,343.3,-5.56,JSON_Data,1,3703374134.47,7.6,port_timestamp,ok,95.942,3.4824,7.447,3.1,metbk_a_dcl_instrument
182,7.974,996.74,3722783779.13,9.57,344.6,-5.89,JSON_Data,1,3703374201.03,7.62,port_timestamp,ok,96.044,3.4822,7.44,3.2,metbk_a_dcl_instrument
183,7.944,996.95,3722783779.13,11.41,342.2,-4.35,JSON_Data,1,3703374266.52,7.61,port_timestamp,ok,95.868,3.4825,7.442,3.2,metbk_a_dcl_instrument
184,7.974,996.53,3722783779.13,10.39,344.0,-4.98,JSON_Data,1,3703374332.08,7.55,port_timestamp,ok,95.905,3.4824,7.441,3.1,metbk_a_dcl_instrument
185,7.982,996.74,3722783779.13,10.87,345.1,-3.72,JSON_Data,1,3703374396.6,7.58,port_timestamp,ok,95.839,3.4824,7.443,3.1,metbk_a_dcl_instrument
186,7.936,997.02,3722783779.13,8.88,343.8,-4.34,JSON_Data,1,3703374430.05,7.53,port_timestamp,ok,95.832,3.4824,7.44,3.0,metbk_a_dcl_instrument
187,7.959,996.4,3722783779.13,9.87,341.1,-5.29,JSON_Data,1,3703374494.36,7.57,port_timestamp,ok,95.817,3.4824,7.44,3.0,metbk_a_dcl_instrument
188,7.944,996.81,3722783779.13,9.19,339.9,-3.95,JSON_Data,1,3703374558.58,7.57,port_timestamp,ok,95.92,3.4823,7.442,2.9,metbk_a_dcl_instrument
189,7.967,996.12,3722783779.13,9.63,347.9,-4.44,JSON_Data,1,3703374623.1,7.59,port_timestamp,ok,95.986,3.4826,7.439,3.0,metbk_a_dcl_instrument
190,7.951,996.74,3722783779.13,9.43,347.0,-5.48,JSON_Data,1,3703374687.88,7.56,port_timestamp,ok,95.912,3.4826,7.437,3.0,metbk_a_dcl_instrument
191,7.951,996.4,3722783779.13,9.22,349.7,-4.8,JSON_Data,1,3703374752.98,7.6,port_timestamp,ok,95.956,3.4826,7.439,2.9,metbk_a_dcl_instrument
192,7.929,996.67,3722783779.13,9.75,351.9,-4.33,JSON_Data,1,3703374817.91,7.6,port_timestamp,ok,95.927,3.4826,7.44,3.0,metbk_a_dcl_instrument
193,7.929,996.53,3722783779.13,8.48,353.4,-4.71,JSON_Data,1,3703374850.14,7.57,port_timestamp,ok,96.022,3.4826,7.44,3.1,metbk_a_dcl_instrument
194,7.959,997.22,3722783779.13,10.12,353.4,-5.38,JSON_Data,1,3703374914.96,7.57,port_timestamp,ok,96.066,3.4827,7.453,3.2,metbk_a_dcl_instrument
195,7.906,996.67,3722783779.13,10.04,353.4,-4.73,JSON_Data,1,3703374979.78,7.58,port_timestamp,ok,95.986,3.4826,7.446,3.1,metbk_a_dcl_instrument
196,7.921,997.29,3722783779.13,9.27,353.4,-3.46,JSON_Data,1,3703375044.02,7.58,port_timestamp,ok,96.081,3.4826,7.436,3.0,metbk_a_dcl_instrument
197,7.929,996.88,3722783779.13,8.82,354.2,-5.0,JSON_Data,1,3703375108.31,7.57,port_timestamp,ok,96.213,3.4826,7.44,3.0,metbk_a_dcl_instrument
198,7.906,996.95,3722783779.13,9.01,354.4,-4.97,JSON_Data,1,3703375173.04,7.59,port_timestamp,ok,96.161,3.4826,7.441,3.0,metbk_a_dcl_instrument
199,7.891,996.88,3722783779.13,8.48,354.7,-4.5,JSON_Data,1,3703375237.3,7.56,port_timestamp,ok,96.227,3.4826,7.441,3.0,metbk_a_dcl_instrument
200,7.891,996.33,3722783779.13,8.78,354.4,-3.97,JSON_Data,1,3703375270.04,7.59,port_timestamp,ok,96.257,3.4826,7.441,2.9,metbk_a_dcl_instrument
201,7.899,996.6,3722783779.13,8.97,354.9,-3.93,JSON_Data,1,3703375334.55,7.56,port_timestamp,ok,96.344,3.4826,7.442,3.0,metbk_a_dcl_instrument
202,7.884,997.09,3722783779.13,9.17,354.9,-5.45,JSON_Data,1,3703375399.48,7.56,port_timestamp,ok,96.322,3.4826,7.439,3.0,metbk_a_dcl_instrument
203,7.876,996.88,3722783779.13,8.72,354.2,-4.47,JSON_Data,1,3703375463.79,7.59,port_timestamp,ok,96.315,3.4826,7.44,2.9,metbk_a_dcl_instrument
204,7.861,997.09,3722783779.13,8.09,354.5,-4.44,JSON_Data,1,3703375528.03,7.55,port_timestamp,ok,96.315,3.4826,7.446,3.1,metbk_a_dcl_instrument
205,7.846,996.47,3722783779.13,8.84,354.6,-3.0,JSON_Data,1,3703375594.24,7.61,port_timestamp,ok,96.315,3.4826,7.444,2.9,metbk_a_dcl_instrument
206,7.869,996.47,3722783779.13,8.6,354.7,-3.7,JSON_Data,1,3703375659.07,7.58,port_timestamp,ok,96.388,3.4826,7.446,2.9,metbk_a_dcl_instrument
207,7.876,997.22,3722783779.13,8.85,354.7,-4.72,JSON_Data,1,3703375691.27,7.59,port_timestamp,ok,96.432,3.4827,7.445,3.1,metbk_a_dcl_instrument
208,7.839,997.02,3722783779.13,8.8,354.5,-4.55,JSON_Data,1,3703375756.32,7.6,port_timestamp,ok,96.418,3.4827,7.444,3.0,metbk_a_dcl_instrument
209,7.869,996.81,3722783779.13,8.22,354.7,-4.21,JSON_Data,1,3703375820.54,7.6,port_timestamp,ok,96.454,3.4827,7.486,3.1,metbk_a_dcl_instrument
210,7.846,996.95,3722783779.13,9.5,354.8,-4.08,JSON_Data,1,3703375885.0,7.57,port_timestamp,ok,96.425,3.4827,7.435,3.0,metbk_a_dcl_instrument
211,7.876,996.67,3722783779.13,8.78,354.0,-4.32,JSON_Data,1,3703375949.85,7.57,port_timestamp,ok,96.491,3.4826,7.424,3.0,metbk_a_dcl_instrument
212,7.861,996.88,3722783779.13,8.89,354.7,-5.44,JSON_Data,1,3703376014.51,7.58,port_timestamp,ok,96.513,3.4825,7.44,3.2,metbk_a_dcl_instrument
213,7.869,997.43,3722783779.13,9.63,354.4,-4.1,JSON_Data,1,3703376079.06,7.57,port_timestamp,ok,96.535,3.4825,7.441,3.1,metbk_a_dcl_instrument
214,7.869,996.95,3722783779.13,9.65,354.4,-4.95,JSON_Data,1,3703376111.6,7.54,port_timestamp,ok,96.461,3.4824,7.44,3.1,metbk_a_dcl_instrument
215,7.876,997.09,3722783779.13,9.11,354.4,-5.96,JSON_Data,1,3703376177.17,7.6,port_timestamp,ok,96.461,3.4824,7.441,3.2,metbk_a_dcl_instrument
216,7.861,997.36,3722783779.13,8.43,354.4,-3.49,JSON_Data,1,3703376243.18,7.57,port_timestamp,ok,96.505,3.4825,7.442,3.1,metbk_a_dcl_instrument
217,7.869,996.88,3722783779.13,8.4,352.9,-4.11,JSON_Data,1,3703376307.51,7.59,port_timestamp,ok,96.491,3.4823,7.442,3.0,metbk_a_dcl_instrument
218,7.869,997.09,3722783779.13,9.34,349.4,-3.88,JSON_Data,1,3703376371.81,7.56,port_timestamp,ok,96.556,3.4824,7.441,3.1,metbk_a_dcl_instrument
219,7.869,996.88,3722783779.13,9.41,352.5,-3.22,JSON_Data,1,3703376436.12,7.58,port_timestamp,ok,96.571,3.4823,7.441,3.1,metbk_a_dcl_instrument
220,7.861,996.88,3722783779.13,10.08,354.4,-3.9,JSON_Data,1,3703376470.03,7.59,port_timestamp,ok,96.527,3.4824,7.441,3.1,metbk_a_dcl_instrument
221,7.876,997.22,3722783779.13,10.82,353.9,-3.89,JSON_Data,1,3703376534.38,7.57,port_timestamp,ok,96.535,3.4824,7.439,3.2,metbk_a_dcl_instrument
222,7.869,996.95,3722783779.13,9.6,355.0,-4.66,JSON_Data,1,3703376598.65,7.57,port_timestamp,ok,96.476,3.4823,7.441,3.1,metbk_a_dcl_instrument
223,7.869,996.4,3722783779.13,10.25,354.5,-2.83,JSON_Data,1,3703376663.69,7.57,port_timestamp,ok,96.491,3.4823,7.44,3.2,metbk_a_dcl_instrument
224,7.854,996.88,3722783779.13,9.6,354.1,-4.05,JSON_Data,1,3703376728.14,7.58,port_timestamp,ok,96.505,3.4823,7.448,2.9,metbk_a_dcl_instrument
225,7.846,997.15,3722783779.13,8.85,354.3,-4.19,JSON_Data,1,3703376792.41,7.57,port_timestamp,ok,96.564,3.4822,7.512,3.1,metbk_a_dcl_instrument
226,7.831,996.95,3722783779.13,8.85,354.4,-3.36,JSON_Data,1,3703376857.14,7.61,port_timestamp,ok,96.681,3.4822,7.477,3.0,metbk_a_dcl_instrument
227,7.793,996.88,3722783779.13,9.37,354.6,-3.9,JSON_Data,1,3703376890.03,7.59,port_timestamp,ok,96.549,3.4822,7.438,3.0,metbk_a_dcl_instrument
228,7.786,997.36,3722783779.13,8.13,353.5,-3.53,JSON_Data,1,3703376955.01,7.63,port_timestamp,ok,96.637,3.4822,7.44,3.0,metbk_a_dcl_instrument
229,7.771,996.4,3722783779.13,8.41,353.2,-1.6,JSON_Data,1,3703377019.25,7.61,port_timestamp,ok,96.732,3.4821,7.439,2.9,metbk_a_dcl_instrument
230,7.763,996.74,3722783779.13,8.02,353.5,-2.84,JSON_Data,1,3703377083.53,7.54,port_timestamp,ok,96.725,3.4822,7.44,2.9,metbk_a_dcl_instrument
231,7.733,996.81,3722783779.13,8.74,352.2,-1.96,JSON_Data,1,3703377148.03,7.57,port_timestamp,ok,96.769,3.4821,7.44,3.0,metbk_a_dcl_instrument
232,7.756,997.15,3722783779.13,9.03,352.2,-3.13,JSON_Data,1,3703377212.28,7.56,port_timestamp,ok,96.82,3.4821,7.44,2.9,metbk_a_dcl_instrument
233,7.756,996.81,3722783779.13,9.8,352.4,-1.8,JSON_Data,1,3703377276.59,7.55,port_timestamp,ok,96.79,3.4821,7.44,3.1,metbk_a_dcl_instrument
234,7.741,996.6,3722783779.13,11.07,352.4,-2.1,JSON_Data,1,3703377310.02,7.59,port_timestamp,ok,96.747,3.4821,7.438,3.0,metbk_a_dcl_instrument
235,7.726,997.15,3722783779.13,10.28,352.4,-2.0,JSON_Data,1,3703377374.37,7.58,port_timestamp,ok,96.739,3.4821,7.439,3.1,metbk_a_dcl_instrument
236,7.696,996.88,3722783779.13,10.25,351.4,-2.66,JSON_Data,1,3703377438.91,7.59,port_timestamp,ok,96.644,3.4822,7.44,2.9,metbk_a_dcl_instrument
237,7.658,997.09,3722783779.13,10.35,351.6,-1.94,JSON_Data,1,3703377503.14,7.55,port_timestamp,ok,96.637,3.4822,7.44,2.8,metbk_a_dcl_instrument
238,7.658,996.33,3722783779.13,9.93,352.0,-1.89,JSON_Data,1,3703377567.89,7.55,port_timestamp,ok,96.608,3.4819,7.44,2.9,metbk_a_dcl_instrument
239,7.65,996.88,3722783779.13,9.3,352.7,-1.3,JSON_Data,1,3703377634.11,7.65,port_timestamp,ok,96.593,3.482,7.146,3.0,metbk_a_dcl_instrument
240,7.643,996.4,3722783779.13,10.18,352.0,-2.04,JSON_Data,1,3703377698.42,7.63,port_timestamp,ok,96.637,3.482,7.444,2.9,metbk_a_dcl_instrument
241,7.635,996.74,3722783779.13,11.15,352.2,-2.05,JSON_Data,1,3703377730.99,7.63,port_timestamp,ok,96.542,3.4819,7.405,3.0,metbk_a_dcl_instrument
242,7.65,996.6,3722783779.13,10.72,352.6,-1.28,JSON_Data,1,3703377795.32,7.66,port_timestamp,ok,96.571,3.482,7.438,3.1,metbk_a_dcl_instrument
243,7.635,997.02,3722783779.13,9.97,352.0,-2.23,JSON_Data,1,3703377860.34,7.64,port_timestamp,ok,96.542,3.482,7.439,3.0,metbk_a_dcl_instrument
244,7.62,996.4,3722783779.13,9.94,351.7,-1.94,JSON_Data,1,3703377924.62,7.58,port_timestamp,ok,96.542,3.482,7.439,3.1,metbk_a_dcl_instrument
245,7.605,996.67,3722783779.13,9.65,353.0,-2.6,JSON_Data,1,3703377988.92,7.54,port_timestamp,ok,96.549,3.482,7.439,2.9,metbk_a_dcl_instrument
246,7.613,996.95,3722783779.13,9.49,353.0,-3.14,JSON_Data,1,3703378053.4,7.55,port_timestamp,ok,96.556,3.4821,7.439,2.9,metbk_a_dcl_instrument
247,7.575,997.02,3722783779.13,8.4,351.6,-3.61,JSON_Data,1,3703378117.76,7.58,port_timestamp,ok,96.586,3.482,7.438,2.8,metbk_a_dcl_instrument
248,7.575,997.22,3722783779.13,8.81,350.6,-2.55,JSON_Data,1,3703378150.91,7.57,port_timestamp,ok,96.586,3.4825,7.436,2.8,metbk_a_dcl_instrument
249,7.553,996.53,3722783779.13,8.75,351.7,-3.06,JSON_Data,1,3703378215.9,7.51,port_timestamp,ok,96.6,3.4824,7.439,2.9,metbk_a_dcl_instrument
250,7.538,996.67,3722783779.13,8.07,353.4,-3.52,JSON_Data,1,3703378281.34,7.6,port_timestamp,ok,96.652,3.4824,7.439,2.8,metbk_a_dcl_instrument
251,7.553,996.4,3722783779.13,7.83,352.9,-3.43,JSON_Data,1,3703378346.17,7.57,port_timestamp,ok,96.695,3.4824,7.436,3.0,metbk_a_dcl_instrument
252,7.568,996.53,3722783779.13,8.77,352.7,-2.7,JSON_Data,1,3703378410.47,7.58,port_timestamp,ok,96.71,3.4823,7.437,2.9,metbk_a_dcl_instrument
253,7.568,996.74,3722783779.13,7.69,352.7,-2.84,JSON_Data,1,3703378475.26,7.55,port_timestamp,ok,96.776,3.4824,7.435,3.0,metbk_a_dcl_instrument
254,7.598,996.67,3722783779.13,8.27,352.7,-2.16,JSON_Data,1,3703378510.0,7.54,port_timestamp,ok,96.805,3.4824,7.41,3.1,metbk_a_dcl_instrument
255,7.628,996.88,3722783779.13,8.47,352.7,-3.31,JSON_Data,1,3703378574.22,7.62,port_timestamp,ok,96.783,3.4824,7.455,3.2,metbk_a_dcl_instrument
256,7.643,996.95,3722783779.13,8.29,352.8,-2.61,JSON_Data,1,3703378638.46,7.56,port_timestamp,ok,96.834,3.4823,7.45,3.2,metbk_a_dcl_instrument
257,7.605,996.67,3722783779.13,8.33,353.8,-3.29,JSON_Data,1,3703378703.03,7.55,port_timestamp,ok,96.761,3.4824,7.439,3.2,metbk_a_dcl_instrument
258,7.635,996.95,3722783779.13,6.19,354.5,-3.13,JSON_Data,1,3703378767.86,7.56,port_timestamp,ok,96.834,3.4824,7.439,3.1,metbk_a_dcl_instrument
259,7.628,996.33,3722783779.13,6.86,353.8,-3.01,JSON_Data,1,3703378832.15,7.63,port_timestamp,ok,96.827,3.4824,7.441,3.1,metbk_a_dcl_instrument
260,7.643,996.6,3722783779.13,6.9,353.8,-3.44,JSON_Data,1,3703378899.22,7.56,port_timestamp,ok,96.805,3.4824,7.44,3.1,metbk_a_dcl_instrument
261,7.643,996.88,3722783779.13,7.17,349.4,-2.73,JSON_Data,1,3703378931.38,7.57,port_timestamp,ok,96.929,3.4824,7.44,3.3,metbk_a_dcl_instrument
262,7.673,996.95,3722783779.13,7.0,351.7,-3.48,JSON_Data,1,3703378995.75,7.56,port_timestamp,ok,96.951,3.4824,7.439,3.2,metbk_a_dcl_instrument
263,7.696,996.6,3722783779.13,8.12,353.4,-3.83,JSON_Data,1,3703379060.07,7.57,port_timestamp,ok,96.908,3.4824,7.439,3.2,metbk_a_dcl_instrument
264,7.688,996.33,3722783779.13,8.98,353.2,-4.35,JSON_Data,1,3703379124.53,7.6,port_timestamp,ok,96.834,3.4824,7.444,3.1,metbk_a_dcl_instrument
265,7.696,996.74,3722783779.13,8.57,351.7,-3.3,JSON_Data,1,3703379189.38,7.55,port_timestamp,ok,96.915,3.4825,7.444,3.2,metbk_a_dcl_instrument
266,7.733,996.4,3722783779.13,8.04,352.4,-2.5,JSON_Data,1,3703379254.03,7.6,port_timestamp,ok,96.915,3.4825,7.444,3.3,metbk_a_dcl_instrument
267,7.711,996.67,3722783779.13,9.21,350.9,-3.92,JSON_Data,1,3703379318.3,7.55,port_timestamp,ok,96.827,3.4824,7.444,3.2,metbk_a_dcl_instrument
268,7.741,996.67,3722783779.13,9.51,347.6,-4.04,JSON_Data,1,3703379350.92,7.55,port_timestamp,ok,96.834,3.4824,7.441,3.2,metbk_a_dcl_instrument
269,7.733,997.09,3722783779.13,9.03,349.1,-4.18,JSON_Data,1,3703379415.28,7.56,port_timestamp,ok,96.805,3.4825,7.54,3.2,metbk_a_dcl_instrument
270,7.726,996.88,3722783779.13,9.71,349.3,-3.8,JSON_Data,1,3703379479.63,7.56,port_timestamp,ok,96.739,3.4824,7.489,3.1,metbk_a_dcl_instrument
271,7.711,996.6,3722783779.13,8.6,350.9,-3.47,JSON_Data,1,3703379545.18,7.55,port_timestamp,ok,96.674,3.4825,7.381,3.1,metbk_a_dcl_instrument
272,7.718,997.15,3722783779.13,8.19,346.5,-3.6,JSON_Data,1,3703379609.8,7.55,port_timestamp,ok,96.674,3.4826,7.441,3.1,metbk_a_dcl_instrument
273,7.688,996.95,3722783779.13,8.92,346.5,-2.74,JSON_Data,1,3703379674.06,7.57,port_timestamp,ok,96.608,3.4826,7.444,3.1,metbk_a_dcl_instrument
274,7.718,996.47,3722783779.13,8.89,346.5,-4.48,JSON_Data,1,3703379738.32,7.6,port_timestamp,ok,96.542,3.4826,7.444,3.1,metbk_a_dcl_instrument
275,7.726,996.6,3722783779.13,8.89,346.5,-3.26,JSON_Data,1,3703379772.4,7.57,port_timestamp,ok,96.527,3.4826,7.444,3.2,metbk_a_dcl_instrument
276,7.718,997.29,3722783779.13,8.59,334.1,-4.15,JSON_Data,1,3703379836.62,7.53,port_timestamp,ok,96.432,3.4826,7.443,3.0,metbk_a_dcl_instrument
277,7.726,997.22,3722783779.13,8.67,331.5,-3.31,JSON_Data,1,3703379900.86,7.55,port_timestamp,ok,96.403,3.4826,7.443,3.1,metbk_a_dcl_instrument
278,7.726,996.67,3722783779.13,7.54,332.7,-4.39,JSON_Data,1,3703379965.14,7.54,port_timestamp,ok,96.366,3.4826,7.444,3.1,metbk_a_dcl_instrument
279,7.733,996.47,3722783779.13,9.02,319.8,-3.61,JSON_Data,1,3703380029.39,7.57,port_timestamp,ok,96.278,3.4826,7.444,3.0,metbk_a_dcl_instrument
280,7.733,996.26,3722783779.13,8.82,318.8,-3.37,JSON_Data,1,3703380093.63,7.58,port_timestamp,ok,96.242,3.4826,7.446,3.0,metbk_a_dcl_instrument
281,7.718,996.47,3722783779.13,9.9,327.8,-3.61,JSON_Data,1,3703380158.29,7.54,port_timestamp,ok,96.22,3.4826,7.444,3.0,metbk_a_dcl_instrument
282,7.726,996.74,3722783779.13,9.63,340.2,-3.37,JSON_Data,1,3703380190.41,7.55,port_timestamp,ok,96.147,3.4826,7.443,3.0,metbk_a_dcl_instrument
283,7.718,996.47,3722783779.13,8.45,329.3,-4.17,JSON_Data,1,3703380254.69,7.6,port_timestamp,ok,96.103,3.4826,7.443,2.9,metbk_a_dcl_instrument
284,7.733,997.02,3722783779.13,8.21,320.8,-3.4,JSON_Data,1,3703380318.93,7.56,port_timestamp,ok,96.117,3.4826,7.534,2.9,metbk_a_dcl_instrument
285,7.741,996.4,3722783779.13,9.51,336.8,-3.53,JSON_Data,1,3703380381.69,7.55,port_timestamp,ok,96.022,3.4825,7.382,2.9,metbk_a_dcl_instrument
286,7.726,996.88,3722783779.13,8.9,335.9,-2.44,JSON_Data,1,3703380445.97,7.56,port_timestamp,ok,95.964,3.4826,7.45,2.8,metbk_a_dcl_instrument
287,7.726,996.67,3722783779.13,7.84,337.4,-3.48,JSON_Data,1,3703380510.41,7.56,port_timestamp,ok,95.978,3.4825,7.442,3.1,metbk_a_dcl_instrument
288,7.733,996.67,3722783779.13,8.62,342.5,-3.93,JSON_Data,1,3703380574.63,7.57,port_timestamp,ok,95.942,3.4826,7.443,3.0,metbk_a_dcl_instrument
289,7.726,996.33,3722783779.13,8.08,342.4,-3.69,JSON_Data,1,3703380638.98,7.55,port_timestamp,ok,95.942,3.4826,7.444,2.8,metbk_a_dcl_instrument
290,7.718,996.67,3722783779.13,8.19,337.2,-3.93,JSON_Data,1,3703380671.21,7.53,port_timestamp,ok,95.956,3.4826,7.444,2.9,metbk_a_dcl_instrument
291,7.703,996.4,3722783779.13,9.43,327.7,-3.37,JSON_Data,1,3703380735.54,7.6,port_timestamp,ok,95.846,3.4826,7.443,2.9,metbk_a_dcl_instrument
292,7.726,996.47,3722783779.13,9.94,315.7,-3.25,JSON_Data,1,3703380800.56,7.53,port_timestamp,ok,95.729,3.4826,7.443,3.0,metbk_a_dcl_instrument
293,7.703,996.33,3722783779.13,7.78,315.7,-3.97,JSON_Data,1,3703380864.79,7.52,port_timestamp,ok,95.715,3.4826,7.443,2.9,metbk_a_dcl_instrument
294,7.703,996.67,3722783779.13,9.28,315.7,-3.69,JSON_Data,1,3703380929.38,7.58,port_timestamp,ok,95.634,3.4827,7.444,2.9,metbk_a_dcl_instrument
295,7.726,996.26,3722783779.13,8.48,338.5,-4.25,JSON_Data,1,3703380994.31,7.55,port_timestamp,ok,95.583,3.4826,7.445,2.8,metbk_a_dcl_instrument
296,7.718,996.33,3722783779.13,7.22,337.1,-4.22,JSON_Data,1,3703381059.03,7.53,port_timestamp,ok,95.561,3.4827,7.443,2.8,metbk_a_dcl_instrument
297,7.733,996.47,3722783779.13,9.07,341.3,-3.54,JSON_Data,1,3703381091.14,7.56,port_timestamp,ok,95.539,3.4827,7.443,2.9,metbk_a_dcl_instrument
298,7.718,996.4,3722783779.13,8.28,342.1,-2.94,JSON_Data,1,3703381155.38,7.56,port_timestamp,ok,95.531,3.4827,7.442,2.9,metbk_a_dcl_instrument
299,7.718,996.33,3722783779.13,8.25,347.5,-4.0,JSON_Data,1,3703381220.29,7.58,port_timestamp,ok,95.48,3.4827,7.514,3.0,metbk_a_dcl_instrument
300,7.718,996.12,3722783779.13,8.69,347.2,-3.35,JSON_Data,1,3703381284.67,7.64,port_timestamp,ok,95.385,3.4826,7.401,3.1,metbk_a_dcl_instrument
301,7.741,996.4,3722783779.13,7.72,344.5,-2.78,JSON_Data,1,3703381350.04,7.65,port_timestamp,ok,95.37,3.4826,7.509,3.2,metbk_a_dcl_instrument
302,7.733,996.47,3722783779.13,8.41,338.1,-4.47,JSON_Data,1,3703381414.41,7.62,port_timestamp,ok,95.304,3.4826,7.442,3.2,metbk_a_dcl_instrument
303,7.748,996.19,3722783779.13,7.57,344.1,-3.64,JSON_Data,1,3703381479.14,7.57,port_timestamp,ok,95.355,3.4827,7.442,3.2,metbk_a_dcl_instrument
304,7.748,996.12,3722783779.13,8.66,347.7,-3.68,JSON_Data,1,3703381511.35,7.54,port_timestamp,ok,95.253,3.4826,7.442,3.1,metbk_a_dcl_instrument
305,7.748,996.67,3722783779.13,8.34,344.8,-3.01,JSON_Data,1,3703381575.59,7.56,port_timestamp,ok,95.238,3.4827,7.443,3.3,metbk_a_dcl_instrument
306,7.756,996.05,3722783779.13,8.42,344.9,-2.64,JSON_Data,1,3703381640.81,7.54,port_timestamp,ok,95.179,3.4826,7.442,3.2,metbk_a_dcl_instrument
307,7.756,996.6,3722783779.13,7.99,349.2,-3.18,JSON_Data,1,3703381706.06,7.55,port_timestamp,ok,95.128,3.4827,7.442,3.2,metbk_a_dcl_instrument
308,7.763,996.47,3722783779.13,7.22,351.9,-3.77,JSON_Data,1,3703381770.3,7.57,port_timestamp,ok,95.231,3.4827,7.442,3.2,metbk_a_dcl_instrument
309,7.763,996.05,3722783779.13,7.93,351.9,-3.16,JSON_Data,1,3703381834.66,7.57,port_timestamp,ok,95.187,3.4827,7.441,3.2,metbk_a_dcl_instrument
310,7.756,996.47,3722783779.13,7.99,351.4,-3.65,JSON_Data,1,3703381898.89,7.57,port_timestamp,ok,95.157,3.4827,7.444,3.3,metbk_a_dcl_instrument
311,7.756,996.47,3722783779.13,7.58,349.0,-3.53,JSON_Data,1,3703381931.29,7.55,port_timestamp,ok,95.113,3.4827,7.442,3.2,metbk_a_dcl_instrument
